Survey Date,Survey Round,Site ID,Site Name,Site Alternate Name,OCHA Region,OCHA Region P-Code,OCHA Zone,OCHA Zone P-Code,OCHA Woreda,OCHA Woreda P-Code,Longitude,Latitude,Site Open Date,Settlement/site type,Total Individuals,Data Source,Managed Site?,Camp Management Agency,Notes
"17 March, 2021",Round 25,OR1466,Mendi 01 Kebele,,Oromia,ET04,West Wellega,ET0401,Mendi town,ET040198,35.1031005,9.7943203,2018-09-21 00:00:00,Host community/families,635,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR262,Site 2,,Oromia,ET04,Jimma,ET0404,Kersa (Jimma),ET040405,37.17966313,7.745680522,2000-03-31 00:00:00,Planned camp/site,817,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR263,Site 3,,Oromia,ET04,Jimma,ET0404,Kersa (Jimma),ET040405,37.14512821,7.728812095,2000-02-19 00:00:00,Planned camp/site,712,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR264,Site 4,,Oromia,ET04,Jimma,ET0404,Kersa (Jimma),ET040405,37.12667145,7.722437685,2000-04-22 00:00:00,Planned camp/site,1163,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR265,Site 5,,Oromia,ET04,Jimma,ET0404,Kersa (Jimma),ET040405,37.11448854,7.721780529,2000-05-05 00:00:00,Planned camp/site,814,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR266,Site 6,,Oromia,ET04,Jimma,ET0404,Kersa (Jimma),ET040405,37.09711322,7.711172275,2000-02-28 00:00:00,Planned camp/site,1145,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR267,Site 7,,Oromia,ET04,Jimma,ET0404,Kersa (Jimma),ET040405,37.08430782,7.701678253,2000-02-03 00:00:00,Planned camp/site,312,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR527,Liboma,,Oromia,ET04,Borena,ET0412,Guchi,ET041290,38.98975513,3.726669255,2017-09-08 00:00:00,Host community/families,2462,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR579,Awsherif,,Oromia,ET04,East Hararge,ET0410,Babile (OR),ET041004,42.37587827,9.15515192,2017-09-15 00:00:00,Host community/families,185,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR582,Sheik Hussien,,Oromia,ET04,East Hararge,ET0410,Babile (OR),ET041004,42.36266906,9.17326859,2017-09-15 00:00:00,Host community/families,392,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR583,Erer Ibada,,Oromia,ET04,East Hararge,ET0410,Babile (OR),ET041004,42.25718586,9.15263433,2017-09-15 00:00:00,Host community/families,668,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR611,Kolu,,Oromia,ET04,West Shewa,ET0405,Jeldu,ET040502,38.08182114,9.26515496,2017-09-18 00:00:00,Host community/families,148,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR800,Tiro Sendare,,Oromia,ET04,East Hararge,ET0410,Chinaksen,ET041015,42.69640909,9.56493201,2017-09-12 00:00:00,Host community/families,832,DTM SA Round 25,,,
"17 March, 2021",Round 25,OR849,Diksis Town,,Oromia,ET04,Arsi,ET0408,Diksis,ET040822,39.55719554,8.06141994,2017-09-19 00:00:00,Host community/families,54,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN013,Kometa,,SNNP,ET07,Bench Sheko,ET0711,Mizan Aman town,ET071107,35.55359398,6.9555576,2020-01-07 00:00:00,Host community/families,1186,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN015,Shonga,,SNNP,ET07,Bench Sheko,ET0711,Debub Bench,ET071103,35.56864461,6.95576776,2019-12-08 00:00:00,Host community/families,130,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN016,Zozo,,SNNP,ET07,Bench Sheko,ET0711,Debub Bench,ET071103,35.49311963,6.84469128,2019-12-08 00:00:00,Dispersed Settlement,131,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN081,Selegn,,SNNP,ET07,South Omo,ET0707,Dasenech /Kuraz,ET070706,35.97195013,4.67476182,2020-04-22 00:00:00,Spontaneous camp/site,7418,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN082,Koro,,SNNP,ET07,South Omo,ET0707,Dasenech /Kuraz,ET070706,35.97863186,4.62923566,2020-04-22 00:00:00,Spontaneous camp/site,8591,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN085,Gnezefet,,SNNP,ET07,South Omo,ET0707,Dasenech /Kuraz,ET070706,36.21210224,4.53303963,2020-04-22 00:00:00,Spontaneous camp/site,4641,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN086,Buboa,,SNNP,ET07,South Omo,ET0707,Dasenech /Kuraz,ET070706,36.21455864,4.45663196,2020-04-22 00:00:00,Spontaneous camp/site,4873,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN087,Hado,,SNNP,ET07,South Omo,ET0707,Dasenech /Kuraz,ET070706,36.19002886,4.64525269,2020-06-24 00:00:00,Spontaneous camp/site,5366,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN400,Dogi Shakisho,,SNNP,ET07,Wolayita,ET0706,Damot Sore,ET070609,37.63156076,6.94436041,2020-12-15 00:00:00,Host community/families,512,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN401,Dogi Mashido,,SNNP,ET07,Wolayita,ET0706,Damot Sore,ET070609,37.63445841,6.91626416,2020-12-15 00:00:00,Host community/families,231,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN415,Moche 04,,SNNP,ET07,Hadiya,ET0702,Shashogo,ET070204,37.99801843,7.47913352,2020-04-18 00:00:00,Host community/families,966,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN419,Dange,,SNNP,ET07,Hadiya,ET0702,Shashogo,ET070204,37.98208071,7.4566498,2020-04-14 00:00:00,Host community/families,1260,DTM SA Round 25,,,
"17 March, 2021",Round 25,SN420,Chergose,,SNNP,ET07,Hadiya,ET0702,Shashogo,ET070204,37.99880149,7.46801888,2020-04-23 00:00:00,Host community/families,1048,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO137,Golol Kambi,,Somali,ET05,Liban,ET0509,Filtu,ET050901,40.79198461,4.695591931,2012-04-16 00:00:00,Spontaneous camp/site,1406,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO196,Awjabur,,Somali,ET05,Fafan,ET0502,Babile (SM),ET050203,42.37268324,8.724696676,2014-09-01 00:00:00,Spontaneous camp/site,1629,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO224,Shakoor,,Somali,ET05,Nogob,ET0510,Salahad,ET051004,41.68349428,7.01388236,2014-04-14 00:00:00,Spontaneous camp/site,631,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO227,Afwayne,,Somali,ET05,Nogob,ET0510,Salahad,ET051004,41.56278,6.91655,2011-07-07 00:00:00,Spontaneous camp/site,1794,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO254,Dankarona,,Somali,ET05,Siti,ET0501,Gota-Biki,ET050198,41.19482165,9.756034739,2015-04-20 00:00:00,Spontaneous camp/site,901,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO296,Dhehyele,,Somali,ET05,Liban,ET0509,Filtu,ET050901,40.73292451,4.743407898,2012-08-15 00:00:00,Spontaneous camp/site,2077,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO297,Libiley,,Somali,ET05,Liban,ET0509,Filtu,ET050901,40.72062172,4.658231763,2012-07-10 00:00:00,Spontaneous camp/site,1290,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO386,Shinile,,Somali,ET05,Shabelle,ET0506,Danan,ET050603,43.54515925,6.677541555,2017-01-05 00:00:00,Spontaneous camp/site,1575,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO387,Damberwayne,,Somali,ET05,Shabelle,ET0506,Danan,ET050603,43.62903773,6.517373222,2017-01-05 00:00:00,Spontaneous camp/site,687,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO388,Ijiid,,Somali,ET05,Shabelle,ET0506,Danan,ET050603,43.52989102,6.393338021,2017-01-05 00:00:00,Spontaneous camp/site,716,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO389,Danan Town,,Somali,ET05,Shabelle,ET0506,Danan,ET050603,43.49183274,6.512548532,2017-01-05 00:00:00,Spontaneous camp/site,1471,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO419,Bali jano,,Somali,ET05,Jarar,ET0503,Gashamo,ET050304,45.91574654,8.361499173,2017-01-12 00:00:00,Spontaneous camp/site,2040,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO492,Hidhyare,,Somali,ET05,Nogob,ET0510,Garbo,ET051003,43.29016291,7.166379615,2017-01-10 00:00:00,Spontaneous camp/site,582,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO497,Yo'ale,,Somali,ET05,Nogob,ET0510,Garbo,ET051003,43.30788169,7.086603145,2017-01-10 00:00:00,Spontaneous camp/site,411,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO576,Qorahda,,Somali,ET05,Shabelle,ET0506,Berocano,ET050608,42.99786621,6.152294127,2017-05-01 00:00:00,Spontaneous camp/site,303,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO595,Masala Aduun,,Somali,ET05,Afder,ET0508,Barey,ET050807,42.50831796,4.879569877,2017-03-10 00:00:00,Spontaneous camp/site,1225,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO716,Ali Ethiopia,,Somali,ET05,Fafan,ET0502,Babile (SM),ET050203,42.41864543,8.767865572,2019-01-19 00:00:00,Host community/families,474,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO717,Hassan  Gurajo,,Somali,ET05,Fafan,ET0502,Babile (SM),ET050203,42.44888356,8.805334413,2019-01-22 00:00:00,Host community/families,252,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO747,Banhigle,,Somali,ET05,Liban,ET0509,Filtu,ET050901,40.74991266,4.696948554,2019-08-07 00:00:00,Spontaneous camp/site,910,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO750,Garas,,Somali,ET05,Liban,ET0509,Filtu,ET050901,40.79755744,4.722911075,2019-08-03 00:00:00,Spontaneous camp/site,718,DTM SA Round 25,,,
"17 March, 2021",Round 25,SO802,Suftu 01,,Somali,ET05,Liban,ET0509,Dolo Odo,ET050902,41.8565996,3.9680184,2020-11-03 00:00:00,Spontaneous camp/site,1583,DTM SA Round 25,,,
"16 March, 2021",Round 25,AF160,Eeba,,Afar,ET02,Gabi /Zone 3,ET0203,Awash,ET020302,40.04310766,9.237798828,2016-07-01 00:00:00,Spontaneous camp/site,3341,DTM SA Round 25,,,
"16 March, 2021",Round 25,AF178,Saw Halayto,,Afar,ET02,Fanti /Zone 4,ET0204,Gulina,ET020405,40.10832249,12.13609307,2016-11-20 00:00:00,Spontaneous camp/site,745,DTM SA Round 25,,,
"16 March, 2021",Round 25,AF179,Erga Alayito,,Afar,ET02,Fanti /Zone 4,ET0204,Teru,ET020403,40.41827948,12.28843702,2016-02-15 00:00:00,Spontaneous camp/site,840,DTM SA Round 25,,,
"16 March, 2021",Round 25,AF210,Lakora,,Afar,ET02,Kilbati /Zone2,ET0202,Erebti,ET020201,40.00165087,13.25279549,2016-03-16 00:00:00,Spontaneous camp/site,259,DTM SA Round 25,,,
"16 March, 2021",Round 25,AF223,Dattdamum,,Afar,ET02,Fanti /Zone 4,ET0204,Teru,ET020403,40.32017301,12.3761891,2017-09-10 00:00:00,Spontaneous camp/site,575,DTM SA Round 25,,,
"16 March, 2021",Round 25,AF242,Mezgeb,,Afar,ET02,Kilbati /Zone2,ET0202,Erebti,ET020201,40.00724477,13.25868331,2019-06-15 00:00:00,Spontaneous camp/site,483,DTM SA Round 25,,,
"16 March, 2021",Round 25,AF253,Adawa Hassni Kore,,Afar,ET02,Gabi /Zone 3,ET0203,Amibara,ET020301,40.36991092,9.441737799,2020-01-10 00:00:00,Spontaneous camp/site,4647,DTM SA Round 25,,,
"16 March, 2021",Round 25,AF288,Hararoyita,,Afar,ET02,Fanti /Zone 4,ET0204,Teru,ET020403,40.39746186,12.30145969,2020-08-04 00:00:00,Dispersed Settlement,775,DTM SA Round 25,,,
"16 March, 2021",Round 25,AF327,Komayirged,,Afar,ET02,Gabi /Zone 3,ET0203,Awash,ET020302,40.0309343,9.2122202,2021-03-16 00:00:00,Spontaneous camp/site,805,DTM SA Round 25,,,
"16 March, 2021",Round 25,AM148,Lastie Gerado,,Amhara,ET03,North Wello,ET0303,Guba Lafto,ET030307,39.7312845,11.83767775,2017-11-21 00:00:00,Host community/families,167,DTM SA Round 25,,,
"16 March, 2021",Round 25,AM149,Sibl Kayel,,Amhara,ET03,North Wello,ET0303,Guba Lafto,ET030307,39.75620641,11.80494744,2017-11-10 00:00:00,Host community/families,136,DTM SA Round 25,,,
"16 March, 2021",Round 25,AM150,Hara Town,,Amhara,ET03,North Wello,ET0303,Guba Lafto,ET030307,39.74291766,11.84163625,2017-12-28 00:00:00,Host community/families,64,DTM SA Round 25,,,
"16 March, 2021",Round 25,AM154,Doro Gibir,,Amhara,ET03,North Wello,ET0303,Guba Lafto,ET030307,39.67251451,11.86341918,2017-12-05 00:00:00,Host community/families,142,DTM SA Round 25,,,
"16 March, 2021",Round 25,AM266,Ranch 2,,Amhara,ET03,Awi,ET0309,Chagni town,ET030999,36.4961595,10.9858837,2020-12-22 00:00:00,Planned camp/site,52317,DTM SA Round 25,,,
"16 March, 2021",Round 25,AM411,Jiga Silassie,,Amhara,ET03,West Gojam,ET0307,Jabi Tehnan,ET030709,37.3743611,10.6738579,2019-04-25 00:00:00,Host community/families,2153,DTM SA Round 25,,,
"16 March, 2021",Round 25,HA106,Sofi,,Harari,ET13,Harari,ET1301,Sofi,ET130101,42.14686577,9.29052021,2017-09-12 00:00:00,Host community/families,422,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR1132,Kiltu kara 01,,Oromia,ET04,West Wellega,ET0401,Kiltu Kara,ET040105,35.253041,9.690171609,2018-10-31 00:00:00,Host community/families,404,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR1334,Agamsa Bala,,Oromia,ET04,West Wellega,ET0401,Kiltu Kara,ET040105,35.33835825,9.75191821,2019-05-09 00:00:00,Host community/families,3101,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR1335,Ula Ganti,,Oromia,ET04,West Wellega,ET0401,Kiltu Kara,ET040105,35.32253396,9.71527147,2019-05-09 00:00:00,Host community/families,740,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR1336,Sarbi,,Oromia,ET04,West Wellega,ET0401,Kiltu Kara,ET040105,35.29310587,9.70373866,2019-05-09 00:00:00,Host community/families,320,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR1341,Kiltu Kara 02,,Oromia,ET04,West Wellega,ET0401,Kiltu Kara,ET040105,35.26365256,9.69273254,2019-05-09 00:00:00,Host community/families,339,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR1373,Bacharach Gaje,,Oromia,ET04,West Wellega,ET0401,Kiltu Kara,ET040105,35.31778565,9.75457214,2018-09-01 00:00:00,Host community/families,1079,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR1375,Edoro Jirma,,Oromia,ET04,West Wellega,ET0401,Kiltu Kara,ET040105,35.30891724,9.79317614,2019-05-13 00:00:00,Host community/families,1062,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR1380,Higu Bochi,,Oromia,ET04,West Wellega,ET0401,Kiltu Kara,ET040105,35.34201938,9.77642109,2019-05-09 00:00:00,Host community/families,809,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR1381,Dandi Gudi,,Oromia,ET04,West Wellega,ET0401,Kiltu Kara,ET040105,35.30584077,9.67283216,2019-05-13 00:00:00,Host community/families,172,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR360,Guchi Badiya,,Oromia,ET04,Borena,ET0412,Guchi,ET041290,38.96047525,3.801867026,2016-10-02 00:00:00,Spontaneous camp/site,5047,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR361,Dawbala Amesa,,Oromia,ET04,Borena,ET0412,Guchi,ET041290,38.98627832,3.930860336,2016-09-07 00:00:00,Spontaneous camp/site,9364,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR363,Saden,,Oromia,ET04,Borena,ET0412,Guchi,ET041290,38.9696619,3.773428315,2016-09-12 00:00:00,Spontaneous camp/site,10505,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR576,Tulu Haro,,Oromia,ET04,East Hararge,ET0410,Babile (OR),ET041004,42.36189261,9.10290432,2017-09-15 00:00:00,Host community/families,116,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR609,Dandii 01 Kebele,,Oromia,ET04,West Shewa,ET0405,Dendi,ET040510,38.15108292,9.02776774,2017-09-24 00:00:00,Host community/families,73,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR695,Lakkole,,Oromia,ET04,East Hararge,ET0410,Babile (OR),ET041004,42.34314901,9.12561304,2017-09-15 00:00:00,Host community/families,105,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR734,Gela,,Oromia,ET04,East Hararge,ET0410,Chinaksen,ET041015,42.70159123,9.60526868,2017-09-12 00:00:00,Host community/families,929,DTM SA Round 25,,,
"16 March, 2021",Round 25,OR815,Ulaga Dimtu,,Oromia,ET04,Borena,ET0412,Guchi,ET041290,38.96675955,3.880194282,2018-02-21 00:00:00,Spontaneous camp/site,7649,DTM SA Round 25,,,
"16 March, 2021",Round 25,SD004,Gangeso,,Sidama,ET16,Sidama,ET1600,Bilate Zuria,ET160032,38.23489076,6.99887365,2018-11-18 00:00:00,Host community/families,3403,DTM SA Round 25,,,
"16 March, 2021",Round 25,SD006,Godo,,Sidama,ET16,Sidama,ET1600,Bilate Zuria,ET160032,38.26672064,6.96913545,2018-11-18 00:00:00,Host community/families,5330,DTM SA Round 25,,,
"16 March, 2021",Round 25,SD018,Shisha,,Sidama,ET16,Sidama,ET1600,Bilate Zuria,ET160032,38.28205141,6.96865643,2018-11-18 00:00:00,Host community/families,756,DTM SA Round 25,,,
"16 March, 2021",Round 25,SN021,Kite,,SNNP,ET07,Bench Sheko,ET0711,Debub Bench,ET071103,35.49923687,6.9375434,2019-12-08 00:00:00,Host community/families,575,DTM SA Round 25,,,
"16 March, 2021",Round 25,SN088,Seyis,,SNNP,ET07,South Omo,ET0707,Dasenech /Kuraz,ET070706,35.94765807,4.57889684,2020-06-25 00:00:00,Spontaneous camp/site,12038,DTM SA Round 25,,,
"16 March, 2021",Round 25,SN356,Shara,,SNNP,ET07,South Omo,ET0707,Dasenech /Kuraz,ET070706,35.99732311,4.70705108,2020-08-30 00:00:00,Spontaneous camp/site,5621,DTM SA Round 25,,,
"16 March, 2021",Round 25,SN357,Chereche,,SNNP,ET07,Wolayita,ET0706,Kindo Koyesha,ET070606,37.44405671,6.83121772,2020-09-09 00:00:00,Host community/families,448,DTM SA Round 25,,,
"16 March, 2021",Round 25,SN390,Demich cluster,,SNNP,ET07,South Omo,ET0707,Dasenech /Kuraz,ET070706,36.01199655,4.78446358,2020-12-29 00:00:00,Spontaneous camp/site,9274,DTM SA Round 25,,,
"16 March, 2021",Round 25,SN392,Trongole cluster,,SNNP,ET07,South Omo,ET0707,Dasenech /Kuraz,ET070706,36.03132391,4.7918084,2020-12-29 00:00:00,Spontaneous camp/site,3930,DTM SA Round 25,,,
"16 March, 2021",Round 25,SN407,Zabato,,SNNP,ET07,Wolayita,ET0706,Kindo Koyesha,ET070606,37.50516731,6.84946523,2020-12-14 00:00:00,Host community/families,334,DTM SA Round 25,,,
"16 March, 2021",Round 25,SN436,Borkara,Aletadera,,,,,,,37.2497595,5.3530525,2021-03-16 00:00:00,Host community/families,2440,DTM SA Round 25,,,
"16 March, 2021",Round 25,SN437,Masoya,Arfayde,,,,,,,37.0573133,5.2776018,2021-03-16 00:00:00,Host community/families,726,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO134,Sokoto,,Somali,ET05,Liban,ET0509,Filtu,ET050901,40.44949413,4.845912994,2012-05-10 00:00:00,Spontaneous camp/site,2685,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO136,Bolobolo,,Somali,ET05,Liban,ET0509,Filtu,ET050901,40.53012379,4.989808268,2012-02-06 00:00:00,Spontaneous camp/site,1858,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO192,Halobiyo,,Somali,ET05,Fafan,ET0502,Babile (SM),ET050203,42.42571228,9.100708208,2013-01-25 00:00:00,Spontaneous camp/site,2041,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO256,Gabagabo,,Somali,ET05,Fafan,ET0502,Tuliguled,ET050283,42.5721941,9.347940722,2014-05-01 00:00:00,Host community/families,10830,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO258,Qoliji,,Somali,ET05,Fafan,ET0502,Babile (SM),ET050203,42.39083082,9.181378895,2016-08-10 00:00:00,Planned camp/site,31566,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO421,Elbahay,,Somali,ET05,Jarar,ET0503,Gashamo,ET050304,44.97634467,7.816236136,2017-01-02 00:00:00,Spontaneous camp/site,1980,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO429,Reerbahay,,Somali,ET05,Fafan,ET0502,Babile (SM),ET050203,42.41818955,9.074440651,2017-02-11 00:00:00,Spontaneous camp/site,1698,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO510,Haro Ogaden  Conflict,,Somali,ET05,Nogob,ET0510,Salahad,ET051004,41.38488131,6.963407329,2017-02-10 00:00:00,Spontaneous camp/site,1080,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO521,Dig Town,,Somali,ET05,Jarar,ET0503,Dig,ET050399,44.49771582,7.767418439,2017-04-14 00:00:00,Spontaneous camp/site,1495,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO524,Farjano,,Somali,ET05,Shabelle,ET0506,Danan,ET050603,43.28011456,6.713502936,2017-04-05 00:00:00,Host community/families,486,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO526,Gunagado Town,,Somali,ET05,Jarar,ET0503,Gunagado,ET050305,43.95836925,7.801449045,2017-04-18 00:00:00,Spontaneous camp/site,2707,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO531,Qora,,Somali,ET05,Shabelle,ET0506,Danan,ET050603,43.34865434,6.661176985,2017-04-05 00:00:00,Host community/families,444,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO537,Galhareri,,Somali,ET05,Daawa,ET0511,Hudet,ET051104,39.62061996,4.472793016,2012-05-25 00:00:00,Host community/families,3136,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO539,Dhedhirtu,,Somali,ET05,Daawa,ET0511,Hudet,ET051104,39.59192273,4.477950657,2012-05-25 00:00:00,Host community/families,3193,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO547,Walena,,Somali,ET05,Daawa,ET0511,Hudet,ET051104,39.37255996,4.535450399,2012-07-20 00:00:00,Host community/families,1870,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO551,Yabow,,Somali,ET05,Afder,ET0508,Charati,ET050802,41.5912651,4.883363291,2017-01-07 00:00:00,Spontaneous camp/site,3136,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO559,Dinto,,Somali,ET05,Afder,ET0508,Charati,ET050802,41.95112995,5.004518604,2017-06-20 00:00:00,Spontaneous camp/site,2031,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO607,Armada,,Somali,ET05,Nogob,ET0510,Salahad,ET051004,41.3902119,7.045600072,2017-10-12 00:00:00,Spontaneous camp/site,1076,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO686,Biiqa,,Somali,ET05,Fafan,ET0502,Babile (SM),ET050203,42.39705743,9.037190927,2018-06-06 00:00:00,Spontaneous camp/site,2238,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO687,Dhadhabane Town,,Somali,ET05,Fafan,ET0502,Babile (SM),ET050203,42.41045385,8.918479986,2018-06-12 00:00:00,Host community/families,2480,DTM SA Round 25,,,
"16 March, 2021",Round 25,SO727,Biyo-kulul,,Somali,ET05,Siti,ET0501,Gota-Biki,ET050198,41.19018621,9.47785071,2019-01-18 00:00:00,Spontaneous camp/site,2915,DTM SA Round 25,,,
"15 March, 2021",Round 25,AF238,Gonitabirka,,Afar,ET02,Gabi /Zone 3,ET0203,Amibara,ET020301,40.24827129,9.200087562,2019-05-18 00:00:00,Host community/families,2076,DTM SA Round 25,,,
"15 March, 2021",Round 25,AF245,Dereibi,,Afar,ET02,Gabi /Zone 3,ET0203,Amibara,ET020301,40.24626014,9.0220708,2019-10-17 00:00:00,Host community/families,835,DTM SA Round 25,,,
"15 March, 2021",Round 25,AF322,Lahela,,Afar,ET02,Gabi /Zone 3,ET0203,Amibara,ET020301,40.25240516,9.299304021,2020-09-01 00:00:00,Dispersed Settlement,2894,DTM SA Round 25,,,
"15 March, 2021",Round 25,OR1162,Walmura,,Oromia,ET04,Borena,ET0412,Guchi,ET041290,38.99166056,3.853987611,2018-09-25 00:00:00,Spontaneous camp/site,861,DTM SA Round 25,,,
"15 March, 2021",Round 25,OR1269,Kersa town 2nd,,Oromia,ET04,East Hararge,ET0410,Kersa (East Hararge),ET041008,41.8665194,9.45408267,2019-04-03 00:00:00,Host community/families,84,DTM SA Round 25,,,
"15 March, 2021",Round 25,OR1330,Hobora Komis,,Oromia,ET04,West Wellega,ET0401,Leta Sibu,ET040197,35.40200932,9.67653212,2019-05-13 00:00:00,Host community/families,236,DTM SA Round 25,,,
"15 March, 2021",Round 25,OR1331,Tulu Inchini,,Oromia,ET04,West Wellega,ET0401,Leta Sibu,ET040197,35.39889238,9.68137711,2019-05-13 00:00:00,Host community/families,1325,DTM SA Round 25,,,
